case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations,crash_frontier,expected_recovery,crash_child_status
fixed-count,random,8,117,9009,query,14,,9.917,,1048584,1048580,164,4,4,0.0238095,1048584,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,15,,9.125,,1048584,1048580,164,4,4,0.0238095,1048584,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,16,,14.792,,1048584,1048580,164,4,4,0.0238095,1048584,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,17,,12933.4,,1048588,1048584,168,4,4,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,18,,12.292,,1048588,1048584,168,4,4,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,19,,11.584,,1048588,1048584,168,4,4,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,20,,9.208,,1048588,1048584,168,4,4,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,21,,15.875,,1048588,1048584,172,4,4,0.0227273,1048588,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,22,,23.666,,1048592,1048588,172,4,4,0.0227273,1048592,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,23,,9.791,,1048592,1048588,172,4,4,0.0227273,1048592,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,24,,10.292,,1048592,1048588,172,4,4,0.0227273,1048592,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,25,,13.167,,1048592,1048588,176,4,4,0.0222222,1048592,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,26,,24,,1048596,1048592,176,4,4,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,27,,11.5,,1048596,1048592,176,4,4,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,28,,9.791,,1048596,1048592,176,4,4,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,29,,14.166,,1048596,1048592,180,4,4,0.0217391,1048596,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,30,,27.625,,1048600,1048596,180,4,4,0.0217391,1048600,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,query,31,,14.083,,1048600,1048596,180,4,4,0.0217391,1048600,1,4,terminal-unfenced-suffix,,-1
fixed-count,random,8,117,9009,cleanup-fence,0,stable,7575.83,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
strict-hot,hot,8,100,45009,write,0,weak,1316.92,1048577,1048577,160,160,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,1,weak,9952.08,1048579,1048579,1048578,162,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,2,weak,3133.42,1048578,1048578,160,160,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,3,weak,12633.3,1048580,1048580,1048578,162,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,4,weak,18443.4,1048581,1048581,1048580,164,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,5,weak,17921,1048582,1048582,1048580,164,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,6,weak,16856.3,1048583,1048583,1048582,166,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,7,weak,15263.2,1048584,1048584,1048582,166,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,8,weak,14787.2,1048585,1048585,1048584,168,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,9,weak,15098.7,1048586,1048586,1048584,168,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,10,weak,15922.4,1048587,1048587,1048586,170,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,11,weak,16099.1,1048588,1048588,1048586,170,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,12,weak,15757,1048589,1048589,1048588,172,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,13,weak,15579.5,1048590,1048590,1048588,172,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,14,weak,14955.8,1048591,1048591,1048590,174,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,15,weak,15079,1048592,1048592,1048590,174,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,16,weak,16725.8,1048593,1048593,1048592,176,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,17,weak,16730.4,1048594,1048594,1048592,176,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,18,weak,16653.4,1048595,1048595,1048594,178,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,19,weak,16408.5,1048596,1048596,1048594,178,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,20,weak,14834.8,1048597,1048597,1048596,180,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,21,weak,14748.3,1048598,1048598,1048596,180,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,22,weak,13884.9,1048599,1048599,1048598,182,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,23,weak,13755,1048600,1048600,1048598,182,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,write,24,weak,15805,1048601,1048601,1048600,184,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,0,,27.417,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,1,,11.209,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,2,,14.25,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,3,,7.5,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,4,,7.667,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,5,,6.209,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,6,,11489.4,,1048580,1048578,162,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,7,,20.292,,1048580,1048578,162,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,8,,11.709,,1048580,1048578,162,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,9,,9.042,,1048580,1048578,162,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,10,,11.792,,1048580,1048578,166,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,11,,20.875,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,12,,10.958,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,13,,7.208,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,14,,8.084,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,15,,5.708,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,16,,15168.9,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,17,,12.666,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,18,,10.458,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,19,,8.125,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,20,,10.459,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,21,,10.25,,1048588,1048586,174,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,22,,31.167,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,23,,12.834,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,24,,12.416,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,25,,9.75,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,26,,10.458,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,27,,15446.5,,1048596,1048594,178,2,2,0.2,1048596,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,28,,14.25,,1048596,1048594,178,2,2,0.2,1048596,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,29,,10.292,,1048596,1048594,178,2,2,0.2,1048596,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,30,,10.75,,1048596,1048594,178,2,2,0.2,1048596,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,query,31,,13179.6,,1048600,1048598,182,2,2,0.2,1048600,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,timed-prefix-fence,0,stable,6602.38,0,0,0,0,0,0,0,0,0,0,fence-after-sync-before-publish,,86
strict-hot,hot,8,100,45009,crash-cohort,0,weak,0,2097153,2097153,1048601,185,1,2,0.1,,,,fence-after-sync-before-publish,survive,86
strict-hot,hot,8,100,45009,crash-cohort,1,weak,0,2097154,2097154,1048601,185,2,2,0.2,,,,fence-after-sync-before-publish,survive,86
strict-hot,hot,8,100,45009,crash-fence,0,none,0,2097154,2097154,1048601,0,2,0,0,,,,fence-after-sync-before-publish,child-exit-after-sync,86
strict-hot,hot,8,100,45009,post-recovery-suffix,0,stable,8052.92,3145729,3145729,3145729,188,0,2,0.1,,,,fence-after-sync-before-publish,workflow-resumed,86
exchange-hot-guard,hot,8,117,45009,write,0,weak,1252.67,1048577,1048577,160,160,1,8,0.00621118,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,1,weak,2885.46,1048578,1048578,160,160,2,8,0.0123457,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,2,weak,4104.92,1048579,1048579,160,160,3,8,0.0184049,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,3,weak,5313.92,1048580,1048580,160,160,4,8,0.0243902,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,4,stable,40599.9,1048581,1048584,1048584,168,0,8,0.00606061,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,5,stable,39009,1048582,1048584,1048584,168,0,8,0.0060241,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,6,stable,37763.3,1048583,1048584,1048584,168,0,8,0.00598802,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,7,stable,36505.5,1048584,1048584,1048584,168,0,8,0.00595238,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,8,stable,26708.7,1048585,1048588,1048588,172,0,8,0.00591716,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,9,stable,26691.8,1048586,1048588,1048588,172,0,8,0.00588235,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,10,stable,26682.8,1048587,1048588,1048588,172,0,8,0.00584795,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,11,stable,26641.2,1048588,1048588,1048588,172,0,9,0.00581395,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,12,stable,28812.8,1048589,1048592,1048592,176,0,9,0.00578035,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,13,stable,28815.5,1048590,1048592,1048592,176,0,9,0.00574713,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,14,stable,28798.9,1048591,1048592,1048592,176,0,9,0.00571429,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,15,stable,28780.1,1048592,1048592,1048592,176,0,9,0.00568182,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,16,stable,37875.9,1048593,1048596,1048596,180,0,9,0.00564972,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,17,stable,37853.7,1048594,1048596,1048596,180,0,9,0.00561798,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,18,stable,37853.1,1048595,1048596,1048596,180,0,9,0.00558659,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,19,stable,37762.7,1048596,1048596,1048596,180,0,9,0.00555556,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,20,stable,33807.7,1048597,1048600,1048600,184,0,9,0.00552486,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,21,stable,33785.2,1048598,1048600,1048600,184,0,9,0.00549451,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,22,stable,33772.3,1048599,1048600,1048600,184,0,9,0.00546448,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,23,stable,33779.7,1048600,1048600,1048600,184,0,9,0.00543478,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,write,24,stable,7830.58,1048601,1048601,1048601,185,0,9,0.00540541,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,0,,28.75,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,1,,10.833,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,2,,7.583,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,3,,6.75,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,4,,7.083,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,5,,6.833,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,6,,4181,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,7,,13.375,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,8,,9.125,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,9,,7.791,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,10,,9.042,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,11,,8.292,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,12,,35575.8,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,13,,12.417,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,14,,8.792,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,15,,7.875,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,16,,7.458,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,17,,6.875,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,18,,8.458,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,19,,25540.8,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,20,,25.541,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,21,,11.334,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,22,,9.167,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,23,,8.083,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,24,,18.167,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,25,,6.958,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,26,,27598.1,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,27,,13.583,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,28,,12.583,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,29,,10.667,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,30,,10.25,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,query,31,,10.166,,1048592,1048592,180,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,8,117,45009,cleanup-fence,0,stable,1149.71,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,0,stable,11976.8,1048577,1048580,1048580,164,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,1,stable,11977.7,1048578,1048580,1048580,164,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,2,stable,11993.4,1048580,1048580,1048580,164,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,3,stable,11967.7,1048579,1048580,1048580,164,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,4,stable,10752,1048581,1048584,1048584,168,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,5,stable,10735.2,1048582,1048584,1048584,168,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,6,stable,10735.4,1048583,1048584,1048584,168,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,7,stable,10689.9,1048584,1048584,1048584,168,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,8,stable,10838.5,1048586,1048588,1048588,172,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,9,stable,10834.5,1048585,1048588,1048588,172,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,10,stable,10807.4,1048587,1048588,1048588,172,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,11,stable,10794.2,1048588,1048588,1048588,172,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,12,stable,10876.7,1048589,1048592,1048592,176,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,13,stable,10874.8,1048591,1048592,1048592,176,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,14,stable,10857.2,1048590,1048592,1048592,176,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,15,stable,10831.5,1048592,1048592,1048592,176,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,16,stable,9787.17,1048593,1048596,1048596,180,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,17,stable,9763.29,1048594,1048596,1048596,180,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,18,stable,9745.46,1048595,1048596,1048596,180,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,19,stable,9723.75,1048596,1048596,1048596,180,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,20,stable,10897.3,1048597,1048600,1048600,184,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,21,stable,10879.4,1048598,1048600,1048600,184,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,22,stable,10857.2,1048599,1048600,1048600,184,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,23,stable,10834.6,1048600,1048600,1048600,184,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,write,24,stable,10867.8,1048601,1048601,1048601,185,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,0,,30.834,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,1,,11.166,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,2,,9.916,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,3,,7.375,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,4,,7.209,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,5,,7.041,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,6,,10856.5,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,7,,22.583,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,8,,11.833,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,9,,9.834,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,10,,16.791,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,11,,10.959,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,12,,9.791,,1048580,1048580,168,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,13,,25.917,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,14,,11.708,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,15,,8.375,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,16,,7.625,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,17,,7.833,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,18,,7.375,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,19,,9662.75,,1048588,1048588,172,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,20,,12.375,,1048588,1048588,172,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,21,,10.833,,1048588,1048588,172,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,22,,10.541,,1048588,1048588,172,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,23,,8.042,,1048588,1048588,172,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,24,,12.417,,1048588,1048588,176,0,0,0,1048588,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,25,,21.417,,1048592,1048592,176,0,0,0,1048592,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,26,,23.292,,1048592,1048592,176,0,0,0,1048592,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,27,,10.625,,1048592,1048592,176,0,0,0,1048592,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,28,,16.084,,1048592,1048592,176,0,0,0,1048592,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,29,,14.75,,1048592,1048592,180,0,0,0,1048592,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,30,,23.167,,1048596,1048596,180,0,0,0,1048596,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,query,31,,15.916,,1048596,1048596,180,0,0,0,1048596,1,0,terminal-unfenced-suffix,,-1
stable-group,random,8,100,9009,cleanup-fence,0,stable,1147.88,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,8,100,45009,write,0,weak,1067.79,1048577,1048577,160,160,1,8,0.00621118,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,8,100,45009,write,1,weak,2855.25,1048578,1048578,160,160,2,8,0.0123457,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,8,100,45009,write,2,weak,4333.04,1048579,1048579,160,160,3,8,0.0184049,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,8,100,45009,write,3,weak,5724.12,1048580,1048580,160,160,4,8,0.0243902,,,,terminal-unfenced-suffix,,-1
