case,workload,repetition,hnsw_seed,tail_seed,requested_ack,writers,writes,queries,k_min,epsilon,comparison_epsilon,configured_cap,group_delay_us,index,actual_ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,receipt_cap,risk
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,47,weak,8353.9159999999993,1048624,1048624,1048616,200,8,10,0.16
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,48,weak,8387.5,1048625,1048625,1048616,200,9,10,0.17999999999999999
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,49,weak,12006.958000000001,1048626,1048626,1048616,200,10,10,0.20000000000000001
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,50,weak,17024.292000000001,1048627,1048627,1048626,210,1,10,0.02
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,51,weak,16910.417000000001,1048628,1048628,1048626,210,2,10,0.040000000000000001
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,52,weak,16864.5,1048629,1048629,1048626,210,3,10,0.059999999999999998
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,53,weak,13009.040999999999,1048630,1048630,1048626,210,4,10,0.080000000000000002
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,54,weak,7823.0410000000002,1048631,1048631,1048626,210,5,10,0.10000000000000001
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,55,weak,7682.4579999999996,1048632,1048632,1048626,210,6,10,0.12
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,56,weak,7919.75,1048633,1048633,1048626,210,7,10,0.14000000000000001
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,57,weak,8148.6670000000004,1048634,1048634,1048626,210,8,10,0.16
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,58,weak,8138.7910000000002,1048635,1048635,1048626,210,9,10,0.17999999999999999
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,59,weak,8208.125,1048636,1048636,1048626,210,10,10,0.20000000000000001
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,60,weak,13970.875,1048637,1048637,1048636,220,1,10,0.02
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,61,weak,14095.209000000001,1048638,1048638,1048636,220,2,10,0.040000000000000001
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,62,weak,14007.416999999999,1048639,1048639,1048636,220,3,10,0.059999999999999998
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,63,weak,13827.5,1048640,1048640,1048636,220,4,10,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,0,stable,12907.958000000001,1048577,1048580,1048580,164,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,1,stable,12898.083000000001,1048578,1048580,1048580,164,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,2,stable,12901.290999999999,1048579,1048580,1048580,164,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,3,stable,12894.5,1048580,1048580,1048580,164,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,4,stable,11888.083000000001,1048581,1048584,1048584,168,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,5,stable,11887.5,1048582,1048584,1048584,168,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,6,stable,11879.958000000001,1048583,1048584,1048584,168,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,7,stable,11878.458000000001,1048584,1048584,1048584,168,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,8,stable,9671.0830000000005,1048585,1048588,1048588,172,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,9,stable,9656.7919999999995,1048586,1048588,1048588,172,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,10,stable,9662.3340000000007,1048587,1048588,1048588,172,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,11,stable,9655,1048588,1048588,1048588,172,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,12,stable,16895.082999999999,1048590,1048592,1048592,176,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,13,stable,16880.582999999999,1048589,1048592,1048592,176,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,14,stable,16872.833999999999,1048591,1048592,1048592,176,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,15,stable,16826.667000000001,1048592,1048592,1048592,176,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,16,stable,11798.875,1048593,1048596,1048596,180,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,17,stable,11782.415999999999,1048594,1048596,1048596,180,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,18,stable,11781.958000000001,1048595,1048596,1048596,180,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,19,stable,11780.333000000001,1048596,1048596,1048596,180,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,20,stable,11823.291999999999,1048597,1048600,1048600,184,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,21,stable,11822.208000000001,1048598,1048600,1048600,184,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,22,stable,11705,1048599,1048600,1048600,184,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,23,stable,11698.916999999999,1048600,1048600,1048600,184,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,24,stable,20877.416000000001,1048601,1048604,1048604,188,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,25,stable,20846.416000000001,1048602,1048604,1048604,188,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,26,stable,20693.082999999999,1048603,1048604,1048604,188,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,27,stable,20683.625,1048604,1048604,1048604,188,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,28,stable,12771.416999999999,1048605,1048608,1048608,192,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,29,stable,12762.416999999999,1048606,1048608,1048608,192,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,30,stable,12751.791999999999,1048607,1048608,1048608,192,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,31,stable,12720.833000000001,1048608,1048608,1048608,192,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,32,stable,19975.332999999999,1048609,1048612,1048612,196,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,33,stable,19973.042000000001,1048610,1048612,1048612,196,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,34,stable,19959.25,1048611,1048612,1048612,196,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,35,stable,19901.125,1048612,1048612,1048612,196,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,36,stable,16688.458999999999,1048613,1048616,1048616,200,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,37,stable,16647,1048614,1048616,1048616,200,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,38,stable,16650.167000000001,1048615,1048616,1048616,200,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,39,stable,16648.042000000001,1048616,1048616,1048616,200,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,40,stable,12808.25,1048617,1048620,1048620,204,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,41,stable,12798.916999999999,1048618,1048620,1048620,204,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,42,stable,12790,1048619,1048620,1048620,204,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,43,stable,12713.125,1048620,1048620,1048620,204,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,44,stable,18861.292000000001,1048621,1048624,1048624,208,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,45,stable,18845.417000000001,1048622,1048624,1048624,208,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,46,stable,18831.292000000001,1048623,1048624,1048624,208,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,47,stable,18810.25,1048624,1048624,1048624,208,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,48,stable,12806.084000000001,1048625,1048628,1048628,212,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,49,stable,12800.375,1048626,1048628,1048628,212,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,50,stable,12779.416999999999,1048627,1048628,1048628,212,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,51,stable,12738.583000000001,1048628,1048628,1048628,212,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,52,stable,15911.790999999999,1048629,1048632,1048632,216,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,53,stable,15883.083000000001,1048630,1048632,1048632,216,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,54,stable,15882.040999999999,1048631,1048632,1048632,216,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,55,stable,15856.666999999999,1048632,1048632,1048632,216,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,56,stable,15849.041999999999,1048633,1048636,1048636,220,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,57,stable,15849.084000000001,1048634,1048636,1048636,220,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,58,stable,15839.291999999999,1048635,1048636,1048636,220,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,59,stable,15814.290999999999,1048636,1048636,1048636,220,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,60,stable,17794.416000000001,1048637,1048640,1048640,224,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,61,stable,17802.75,1048638,1048640,1048640,224,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,62,stable,17781.332999999999,1048639,1048640,1048640,224,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,63,stable,17726.707999999999,1048640,1048640,1048640,224,0,0,0.080000000000000002
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0,weak,1879.7080000000001,1048577,1048577,160,160,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,1,weak,2796.7080000000001,1048578,1048578,160,160,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,2,weak,3624.5419999999999,1048579,1048579,160,160,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,3,weak,4343.2089999999998,1048580,1048580,160,160,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,4,weak,9107.6659999999993,1048581,1048581,1048580,164,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,5,weak,8964.5830000000005,1048582,1048582,1048580,164,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,6,weak,8846.25,1048583,1048583,1048580,164,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,7,weak,9058.2909999999993,1048584,1048584,1048580,164,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,8,weak,8606.3330000000005,1048585,1048585,1048584,168,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,9,weak,8458.875,1048586,1048586,1048584,168,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,10,weak,12278.334000000001,1048587,1048587,1048584,168,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,11,weak,12074.916999999999,1048588,1048588,1048584,168,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,12,weak,13893.791999999999,1048589,1048589,1048588,172,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,13,weak,15069.75,1048590,1048590,1048588,172,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,14,weak,13039.915999999999,1048591,1048591,1048588,172,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,15,weak,14356.040999999999,1048592,1048592,1048588,172,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,16,weak,14866.584000000001,1048593,1048593,1048592,176,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,17,weak,15123.5,1048594,1048594,1048592,176,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,18,weak,15073.75,1048595,1048595,1048592,176,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,19,weak,15162.834000000001,1048596,1048596,1048592,176,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,20,weak,14848.709000000001,1048597,1048597,1048596,180,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,21,weak,14648.834000000001,1048598,1048598,1048596,180,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,22,weak,14691.040999999999,1048599,1048599,1048596,180,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,23,weak,14645.125,1048600,1048600,1048596,180,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,24,weak,16579.5,1048601,1048601,1048600,184,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,25,weak,16635.167000000001,1048602,1048602,1048600,184,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,26,weak,16812.332999999999,1048603,1048603,1048600,184,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,27,weak,16968.333999999999,1048604,1048604,1048600,184,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,28,weak,17840.083999999999,1048605,1048605,1048604,188,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,29,weak,17820.416000000001,1048606,1048606,1048604,188,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,30,weak,17622,1048607,1048607,1048604,188,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,31,weak,17500.875,1048608,1048608,1048604,188,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,32,weak,24131.167000000001,1048609,1048609,1048608,192,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,33,weak,24449.708999999999,1048610,1048610,1048608,192,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,34,weak,25133.667000000001,1048611,1048611,1048608,192,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,35,weak,25523.083999999999,1048612,1048612,1048608,192,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,36,weak,20175.707999999999,1048613,1048613,1048612,196,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,37,weak,23915.208999999999,1048614,1048614,1048612,196,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,38,weak,24169.166000000001,1048615,1048615,1048612,196,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,39,weak,24603.958999999999,1048616,1048616,1048612,196,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,40,weak,23504.832999999999,1048617,1048617,1048616,200,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,41,weak,23290.541000000001,1048618,1048618,1048616,200,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,42,weak,23817.916000000001,1048619,1048619,1048616,200,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,43,weak,23884.875,1048620,1048620,1048616,200,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,44,weak,29127.791000000001,1048621,1048621,1048620,204,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,45,weak,25626.792000000001,1048622,1048622,1048620,204,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,46,weak,24869.166000000001,1048623,1048623,1048620,204,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,47,weak,24647.707999999999,1048624,1048624,1048620,204,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,48,weak,20352.625,1048625,1048625,1048624,208,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,49,weak,23149.083999999999,1048626,1048626,1048624,208,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,50,weak,23316.667000000001,1048627,1048627,1048624,208,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,51,weak,22240.832999999999,1048628,1048628,1048624,208,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,52,weak,21829.875,1048629,1048629,1048628,212,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,53,weak,19226.75,1048630,1048630,1048628,212,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,54,weak,18888.5,1048631,1048631,1048628,212,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,55,weak,19433.166000000001,1048632,1048632,1048628,212,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,56,weak,18735.582999999999,1048633,1048633,1048632,216,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,57,weak,18388.875,1048634,1048634,1048632,216,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,58,weak,18979.125,1048635,1048635,1048632,216,3,4,0.14999999999999999
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,59,weak,18535.625,1048636,1048636,1048632,216,4,4,0.20000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,60,weak,20759.832999999999,1048637,1048637,1048636,220,1,4,0.050000000000000003
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,61,weak,21269.125,1048638,1048638,1048636,220,2,4,0.10000000000000001
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,62,weak,21376,1048639,1048639,1048636,220,3,4,0.14999999999999999
